x1,x2,x3,cat,y_reg,y_bin
-0.3685758940999591,-0.6349588923738527,-1.6014233495161816,b,0.05831108803989865,1
-0.25019540051792494,1.272591177882884,1.470734949301553,b,-2.3651515022724485,0
1.5235294004561601,-0.37084535417839304,-2.4053637930304905,b,3.606865620124651,1
-0.4280249425728672,0.2709915877367156,-1.1068074157420604,b,-1.5069591709673942,0
-0.3036803883647294,1.7479679637522305,-0.2695651640091679,c,-3.087290755778101,0
0.35258906728526535,1.5940297626557918,-0.22708709133068325,c,-2.1963354334791094,0
-0.12077044508645512,-0.10335341582736501,0.16612417314262437,c,-0.19472563099613097,1
-0.19728422796572256,-0.2415210220605113,0.2714485686748367,a,-0.1332721640549141,1
-1.1140671431510563,-1.2608706340895501,-0.21361201462544818,a,-0.40514472304840693,0
-0.011521468038548173,-0.6944580741815911,1.1368863187699414,b,1.0954501515392205,1
-0.4435812229744192,0.4253583476127701,-2.1393761696371945,a,-1.8322055739727767,0
1.1661277761902227,0.39573076180964684,-0.0001645139169606655,b,1.8857881804749286,1
0.6530885027011638,0.11023823117395956,-0.7145844117153977,b,1.0957811548109673,1
-0.024143613009932233,0.9948016575639254,0.13251343514348632,c,-1.703043740319159,0
0.6683810232673438,-0.7723680130331807,0.22075983794627882,b,2.1536075324605557,1
-0.3398695517131494,-0.05607652018346502,-0.911828876494789,b,-0.8914016410842558,0
1.052126358426947,0.7312429884948122,-0.6409489965354924,c,1.097469427118989,1
-0.005399560671626605,0.584145906227918,0.7925867232518442,b,-1.1279802580706597,0
0.5833823541804138,1.0709457757324194,0.34905626865098566,c,-0.4236042807748141,0
-1.2908932453234871,0.3970204067650606,-0.6802484366024778,a,-2.9118213621050337,0
0.34668004887842974,-0.3094025555968319,2.0398909593419425,c,1.4156245849886684,1
-1.6882041173665416,0.3621922602623995,2.309177648495082,a,-3.5295973849359763,0
-2.0353289449399323,-1.0025951963841089,-1.4624624789603549,c,-2.640838426183154,0
-0.3044768777114372,-1.6394593315431263,0.30179496030034325,a,1.5789479739371162,1
-0.8999276075985952,0.5806717808971771,2.5089944356323914,c,-2.4157315089459974,0
0.16405279571222256,-0.0551403328210084,0.7838986291848924,c,0.48821705328210013,1
2.2447566264860495,0.30840962641700853,0.22106014291254644,a,4.30788647586594,1
-0.8317231814120817,-1.697684363841418,-0.20805683335943306,a,0.8858442007014674,1
-0.6239435864439059,-0.36511402472543003,-0.5411942858767205,b,-0.40130462968400776,0
0.2054039460646989,-0.5998571137315275,-0.2125147026197359,a,1.5221904177402559,1
0.49301329141235634,-0.8642121147366698,-0.5507294124081377,a,2.4614499807841232,1
-0.1764060659057582,-2.25501500646246,0.7449083585580341,b,3.155591097331311,1
-0.20593033025321647,-0.33487348213705126,-0.3981536526914417,c,0.18987431583142203,1
0.7024629551205442,0.8973042881661908,-0.4411515120100576,b,0.1172284297454689,1
0.5199076370338984,0.3809977218637382,-1.2021606868290806,a,0.5247952511544521,1
-1.0336758320736887,-0.6009466096658063,-0.04958987438030339,a,-0.9183831007587422,0
-0.07918131861584184,-0.014875971650300183,-0.8941216734390032,a,-0.2640435982339697,0
0.035286848661474135,0.7568000802380088,-0.1807501687290939,b,-0.6307051390106124,0
-1.0544846220491104,-2.7604178626541933,1.0418155527215323,a,2.005096913543267,1
0.25983910067436333,-0.12453654680663752,0.3659248863111264,b,0.9528285703308914,1
-0.8579564771765439,0.5432001471814378,0.5047252947854309,a,-2.5532734720724553,0
0.9720667079170427,0.6821286252341751,0.35609089975780356,b,0.8592739791252503,1
0.1927459126050724,1.7007302070100299,0.0591757301914933,c,-1.6575431138722052,0
0.08930648576905029,1.1350456790964805,-0.12732823067162988,a,-1.6012917434069645,0
-0.591028352856274,0.3125628347462472,-0.30780621590166646,a,-1.9702051485008296,0
-0.11860982387769403,0.30197600611542663,0.759117008833072,a,-0.8687041966837119,0
-1.9977462929070549,0.7869453479945998,-1.0842398092882488,a,-5.25521759618306,0
-1.1314074705230586,-0.5393269947423406,1.3407225862255443,a,-0.9150264857531623,0
0.3628397991887543,-0.040188054943185156,0.03407806268481745,c,0.837650663843865,1
-2.1285670418221447,0.9062390030785368,-0.7487003905773738,a,-5.38281423831227,0
0.8466085214811634,1.9574452148950907,-0.48914607904001295,c,-1.49335076860033,0
-1.7460964753739088,-0.159267305731742,-0.6769904011881117,a,-3.165139919709918,0
0.7567385026642676,-0.04840068932986404,0.16020649902804115,b,1.753947626422447,1
-0.8454970328793241,0.19848019378767898,-0.7178430444883082,b,-1.5383076175740786,0
0.7789910843424612,1.3432036940080567,1.1421311987837366,b,-0.6308909844081572,0
0.1309512075847998,-0.03031330358915025,-0.7816389926142432,b,0.45824473622678596,1
-1.5368349402914887,1.469359036471145,-2.272521930414174,a,-5.202062458176362,0
1.2491487495584548,-0.9666572174287505,-0.730998492725895,a,3.692854647627041,1
1.4417071555226115,-0.18603629573699512,-2.0085211732996573,c,3.157604695754171,1
-0.0658049060002071,-0.19816515668552595,-0.0398688505726567,c,0.09976919564377712,1
-0.27391627217232034,0.78650572409622,1.0591579783713116,c,-2.3089324869756664,0
-0.15986696597063635,1.0452603769782782,0.6477598002656734,b,-1.7379572163131325,0
-0.9751523227787462,-1.5094443581182324,-1.3375895049472426,b,0.4489227465557387,1
1.0985867597569177,-0.9151176258112247,-0.7622552815679994,c,3.4601162597316675,1
-0.5428919317301868,0.3368524787764621,1.7786335355666851,a,-1.9257030677787412,0
-0.051190412691676575,-0.6586936458858148,0.3185114087343339,b,1.2556298602285245,1
-0.7932964032030436,-1.522427775647643,0.004118692634058828,a,0.7635486789138266,1
-0.6260730997201972,1.0384799720234792,1.0560625611935577,b,-2.555690833972708,0
-1.2777251516511705,0.49397008415364824,2.4527411254301583,b,-2.9438249803573093,0
1.2570693137143927,0.4931774968607472,1.2965732775797387,b,1.6441456860569093,1
-0.15408757320601318,-0.4754457164460954,0.139415254770579,a,0.6080320614173083,1
0.9659216187288089,1.028938452167321,0.3546881759848233,b,0.32814830578910836,1
0.01332459691325976,-0.23995999642712024,0.6170797910982172,a,0.3709520280922296,1
-0.6944035277028942,1.0964352778229522,-0.6126984965101239,c,-3.0548638762998883,0
-0.3266852600022522,-0.9116651509426222,-1.0587194727174403,b,0.7137974732956699,1
-0.5602310505028996,-0.8541354476838009,0.05244908348938066,c,0.439231120427237,1
0.007959099184913658,0.20466321059769635,-0.9472112294631205,b,-0.2601197347695644,0
-0.3752668396769557,-0.7023321457970587,-0.06146241903506856,a,0.26453135232715275,1
-0.29992171594179834,0.6754510653688304,0.0961230399920905,a,-1.6821543378159953,0
-1.3785746841359137,0.26008774412905367,2.341037321882936,b,-3.0619524471641077,0
-0.8068459276211205,-0.9229712178630985,-0.8510499946565668,b,-0.45295204427457103,0
1.65405754880043,0.07286560094510024,-0.1217889319709347,a,3.0731520885457186,1
-0.6712332162517173,-0.35127768818736665,-0.1643028895845328,a,-0.8286200454991982,0
-1.0540937876234928,0.9158328291770471,0.4373105333753307,c,-3.6233988970646482,0
0.33732633257503086,-0.6325529831782043,1.0467243315836225,b,1.5938631016831497,1
1.407272199556532,-0.43917309547287997,-0.4904835016266552,a,3.3206098265926327,1
-1.454024302481208,1.2112369053763345,-0.8213520301050313,b,-4.223914518269675,0
-0.20852184825127065,2.238593389242513,-1.6407106159316551,c,-3.44266859520435,0
-0.6320525539349078,1.999008664227936,-0.9262044968028467,b,-4.1501300634456095,0
-1.7610194743274028,0.06322301166060816,0.5364408345765945,c,-3.630278095680434,0
0.7349267092583915,0.21885470706822427,0.045647041823202894,a,1.6892623986142494,1
-0.02344391855484465,1.5334586622826605,-1.0154339949061588,a,-2.266337603515275,0
0.07144184429260535,-0.12443480624463125,-0.3727674764848574,c,0.30782452098494273,1
-0.7523114724455892,-0.9763491371373664,0.0314729477902652,c,0.03568235501948577,1
0.4547841629969166,0.11687559743629844,0.5036789316089304,b,0.8107407314423649,1
-0.539297349487321,0.45151678053213146,-0.5933943528385258,b,-1.403290443151907,0
-0.1429032084967607,-0.8291496178182481,-0.2504400576578742,b,0.9531768366128687,1
-1.108260792181513,-1.6462311414991517,-1.818434733340209,a,0.7776563339000141,1
-1.2161027602081953,-1.4367295145541013,-1.1513858022379435,c,-0.49761656358566786,0
1.3355318553000226,0.665429284172329,1.6177156581788448,b,1.8464323385712624,1
-0.5071047045384752,-0.7583765163118437,-2.1881406726948454,c,-0.1271013287711365,1
0.2916803563558019,-0.14134709237111392,-0.33780255263402675,b,1.2496565904242658,1
-0.03379043476737232,0.21255868433783848,0.21919822934425529,c,-0.46906025576479626,0
-0.44114520276218416,0.6191408790947098,-0.3743492453270371,c,-1.8255490421195368,0
-0.5079609703372195,-0.3349027987134741,-0.8081575233653976,c,-0.2825085160285976,0
0.6300825914455861,0.49871570048060176,-0.061078532387332324,a,0.8259268031773247,1
-0.3018676045339098,-0.8900602921208429,-0.004965401502279523,c,0.4533860199663705,1
-0.15144364817129202,-0.36171402567801186,-0.08211740493189977,c,0.15314399426405173,1
0.022221557194479512,-1.0244155877878707,-1.8777121211521157,c,1.2323356778708225,1
1.1765083202520015,1.1317672163619168,-0.14740362795539622,c,0.6896921038050079,1
0.6805109746331383,-0.027083228066991226,-0.8551126902915559,a,1.3763036575814307,1
0.3826002677279928,-0.7393074876302995,-0.5477358748135395,b,1.7869282612115438,1
-0.5635713933532417,-0.3523717980651465,0.22697476334145322,c,-0.7697004243339161,0
-1.3819687200064654,-0.22172848072327495,0.6407287504805665,b,-2.527821334889985,0
0.949529931735302,0.7005197913250095,0.8967773342418733,a,0.6616813418004774,1
0.9664471342208761,-1.595636178185236,-0.49641305697888843,b,4.458588996226137,1
-0.1407083991233403,-1.037205841625419,0.9240027767201172,a,1.6533794759926217,1
0.541883841603518,-0.3781072515574971,1.1737275326239913,b,1.168247533401027,1
0.781443053885405,2.5323058327678063,1.1366379245460594,a,-2.2645645203987597,0
0.8311844526649818,0.9556788925319947,1.3897679388114335,b,0.12430762300844574,1
0.9213834732464707,-0.11145167913094357,-0.1456825059189122,b,2.133036612314681,1
-0.45561765066113274,0.7119995824108395,-0.17413191507326234,c,-2.217176429274453,0
1.5149729826647176,2.057436169630336,0.8250507793943487,a,-0.09281724678926256,1
-1.2465930582857083,-0.23374392677539008,-1.3665243151280329,b,-2.4024682720279573,0
0.861723076993649,-0.36641334409756016,0.20942904726834088,b,2.4472406310018364,1
0.4939320790307585,1.2119435432218957,-0.5305589921699142,b,-0.8052324992817534,0
0.8736191135245024,0.49417549813294265,-0.3687890508614081,c,0.965606338458708,1
1.8790083070967372,0.6713331553225568,-1.7415144478985787,c,2.8435638634622262,1
1.484445473378649,-0.5082223992805806,-0.8905443058032078,c,3.669603719520433,1
-1.145176907189325,1.9242031323427422,-0.020493929457115093,b,-5.565113758636969,0
-1.688671580267857,1.7095908015936603,0.8884531740936087,a,-5.792796760442887,0
0.8168890590537966,0.5659477888727499,0.9900265894080504,a,0.8569239774128359,1
-1.015012415875923,0.6842898381472375,-0.08032647499591145,b,-3.094979489358921,0
-0.0124053886475133,-2.0272608722430356,-0.18928835722896975,a,3.262311763727916,1
0.839727477005194,0.6377097934972082,-0.8306791870163397,c,1.0275141512125472,1
-1.6437973511855861,-0.19410858722532306,0.40235649697613907,b,-3.2695024800635677,0
-2.1099804543094787,0.43390570582822213,-0.2475780005075383,a,-5.06608848535759,0
0.259299020337227,0.6824594118460978,0.605884539149004,c,-0.11826980315273011,1
0.04438588961329704,-0.3412917681082754,1.751686804125962,a,0.9554223980368353,1
-0.24580307138192253,-1.6904818001870843,-0.032374957261813664,c,1.8595182753702566,1
0.03853476377021816,0.36787456507423494,-1.4973544741740719,a,-0.769919833130079,0
-0.8605156073672797,-0.7413836524403951,-0.8608504430288475,b,-0.7683476245079616,0
-1.5134944072721068,-0.3301940927243394,-1.4581474413366173,b,-2.6562267771621073,0
-0.1666548508803217,-0.6045098440941945,-1.1971096894149784,b,0.17743860640896825,1
-0.9717086910493917,-0.34157425525518803,1.305270723485468,a,-1.4232641860286868,0
-1.643481322411107,-2.3095209572659416,0.2266595734584829,a,-0.14272593635868125,1
0.5056810713932767,1.2169471272315173,-1.5201744315757593,b,-1.1166559605711037,0
-0.061398628422175805,0.253346102326474,0.6536321660301218,c,-0.27378980476753656,0
0.40652853663281385,1.111399262918864,1.2603748740788823,b,-1.0248391399828585,0
-0.9892949414259369,1.9798418298099358,-0.359874557435862,a,-4.966220423095389,0
-0.6580587918366578,0.022593122562750742,-0.6759908391368861,b,-1.1927331785985171,0
-0.9990430272201656,-1.8024362558405755,-0.3373777124849492,c,0.9088743473433378,1
-0.8866418670580481,-0.8938868503795847,0.28460651025417144,b,-0.5167084907449092,0
0.19540791774940214,-1.2069044808967102,0.639970150256371,c,2.2122019265075195,1
-0.7829746163349458,-0.501874643144999,1.1822168380402336,c,-1.0194887653010816,0
0.3560662888202746,0.07964797806597748,1.2124782059131658,c,1.0295055346563378,1
0.3397559254182162,-2.002187267023239,1.1854038482269786,a,3.845280205812078,1
2.0251609868801026,0.34247549334155225,1.361921431780073,b,3.260798788766369,1
-1.3927890458668095,-1.5103566532858779,0.6613877898003535,c,-0.5190286195907166,0
0.8879023778350454,0.29736526280001135,-1.5309066043319859,b,1.5081447833099382,1
-0.0894879618884183,-0.1094911451769814,-0.13096422951361827,c,0.10511353563081968,1
-0.01402973013099694,-0.3136312391925775,0.31392051262338433,b,0.8996799280369716,1
-1.4498638219066111,-0.07304305594131319,-0.38312626500769986,c,-2.447083281605399,0
-0.4601938127246543,-0.5397780157316924,0.9112608549019698,b,-0.24554721630840085,0
0.743197263443954,-0.6124714434041737,-0.36021397218550477,a,2.382806566878603,1
-0.08247837201730518,-1.6827563908688876,-0.92574702996371,a,2.038792494024674,1
0.08105437041126562,-0.02962731484932925,1.4442989994390623,c,0.2689129588188861,1
-0.29071668060054134,1.8455337106233174,0.6660043098063377,b,-3.311978662249475,0
1.1545697469862868,1.9804950628846045,0.21925378420038097,b,0.01426761530042664,1
-0.021472567043494796,1.3218175965449428,0.9267090914598398,c,-2.0012777528520003,0
-2.200415672482062,0.7058016008515581,1.0625342393353856,a,-5.982846841404234,0
-0.6920725504744906,-0.6764801240799883,0.3410358109726957,b,-0.5374465365051384,0
-1.968796607080243,1.4427507882162613,-2.457661418894294,b,-6.073632093603609,0
-3.2514384154965383,-0.056127554440968945,-0.6755894506677215,b,-6.732689322479824,0
-0.5301153497723121,-0.06887550976307337,-0.4565791295783091,b,-1.1737193559129062,0
1.3335598501027237,-0.29122713183926474,-0.9842008951131349,a,3.0125514459073184,1
0.04711990613059292,0.09196189901829563,0.19867743392031523,b,0.0417498723501455,1
-1.1725457074049794,-0.43521490158805637,1.1922021328513417,b,-1.7336045652309453,0
-0.9406998682024224,-0.08378216937310629,-0.48490558520706833,a,-1.978034604206919,0
1.1306132302500087,-1.0845991087272615,-1.1348326696708735,a,4.085045432214691,1
0.15762662339846478,-0.3736637047405186,2.0280348109104995,a,0.7408394415265722,1
0.04799924156205696,2.280556469949822,-0.4514376060975332,b,-3.4496634326535616,0
-0.05346178883805718,-0.0695940279619468,-1.232964924713251,b,-0.3474454337210154,0
0.038400261555346496,-0.23866056477176292,0.23767724961845885,b,0.2382874348778718,1
0.8054056469437983,0.5323742791050526,0.42568258158953415,c,0.9751927742013063,1
0.5525672973560755,0.708121821703462,-0.7050500896806735,c,-0.36146192747648037,0
0.21570470002449457,-1.1137688591720734,0.7904535745882663,b,2.0842692651486714,1
-1.0428683575900106,-0.20715878280324507,-0.4873194382866741,b,-1.5955672851564333,0
0.511108764909727,0.9182758409347652,-0.9229509153903888,a,-0.44947338336475734,0
-0.6842470779924941,0.26983762907210557,0.17859086852485911,b,-1.7133029699919056,0
1.0938456759004787,0.12195404350177193,0.7707689771249504,b,1.725561783702568,1
-1.2710508217241274,1.5540176686087332,-0.6338514911946994,a,-4.5455586708151685,0
-0.13762097627558853,-0.6777727596396438,0.3306255560142178,a,1.0166797709339799,1
-0.007358286291270949,0.08274589510763317,-0.09349163940534987,c,-0.07996064444816192,1
-1.3246455506441366,-0.5200586652550714,2.8244336497361435,a,-2.3079728183846453,0
1.721971643856479,1.4903082290762408,-0.7085596811630914,c,0.9469903596743308,1
1.4604067672595522,-1.9518603992765322,1.3841716005395124,c,6.0927798989167385,1
-0.46358376160908316,-0.6701416954837595,-0.05234628843888603,b,0.5063252925771484,1
0.7717211655645232,-0.5291569660279176,-0.12676200367229015,a,2.411331640167173,1
0.37867606967021183,0.66353962317159,0.7216651115364379,a,0.0738724380919632,1
-2.613559463345258,0.606275476109527,0.8939905665405024,b,-6.288472566710192,0
0.2503980162775905,1.3951942602387315,1.2670156409533917,c,-1.6393421469556422,0
-0.061344079833248494,-1.5740328423373253,0.3286517351351579,b,2.2386480797303183,1
0.08321735347453037,0.7504750090304797,-0.6003963897579253,b,-0.853503618162909,0
-1.0768749198271783,-0.29327986428830616,-0.5376461041840627,a,-2.096032440833127,0
-0.2693470462204049,-0.6656252372581756,0.5096531908833498,c,0.694910474081027,1
-0.17825876338229713,0.539568533372521,0.5808998706077412,c,-0.835233665731677,0
1.1880942172123188,-0.9201395827356486,1.3980509406964945,a,3.4692140213181197,1
0.33442706039101433,-2.0769132953143226,0.4184304554186962,c,3.4453891459385497,1
-0.005555030202663769,-0.37021848892263526,1.0601682652577384,c,0.6318577016330301,1
1.5289699979109401,-1.4977708516419035,1.5167710347839571,a,5.141018296756623,1
-0.5552479297636472,-0.6489158210706784,0.16480054453110587,a,-0.7298295485707474,0
-0.3894303048753847,0.3715547637511007,-1.4855586515906856,b,-1.1340468763710796,0
-1.8167550113390598,0.311999745614158,-1.17927708650058,c,-4.0626110368741,0
1.5691058462836123,1.5868994489785668,-1.4378028681905122,b,0.6387007696474137,1
0.9643323681944285,-0.19965474694348667,1.5915903810140994,c,2.7565079299817707,1
0.9168480445117076,-1.5333315905478553,-0.8474085948289408,a,4.1684195377651125,1
0.6688984464469374,-0.7560968566356783,1.2318415654122892,c,2.283584662771092,1
0.110148587663652,-0.9193842246262718,0.5857319115638746,b,1.6246614652917983,1
0.21548893918232892,-1.2178251584582491,1.7152691268390476,a,1.9976982991943086,1
-0.2520065902673078,0.43536719501544086,1.0030938194878394,c,-1.3474906665679631,0
-0.20360042572294623,-0.6452323379652398,-0.10237026121340073,b,0.6572383560332634,1
0.05430361171369427,-1.9773728166870077,-0.20003045039326856,c,2.9361168969048372,1
1.5118295115637772,0.6969228031192131,0.0851677199461466,c,1.8655312999561766,1
0.5556879018080786,-0.11142656870670702,0.17526095189885732,c,1.695751871886413,1
-0.058460125758861455,0.3568372783525386,-0.5307436711234165,a,-0.4372639732499347,0
-0.5793920504433961,0.10572154469998292,-0.03262829758865476,a,-1.1166599629100618,0
-0.6349984874116595,0.6316547341483746,1.6093200620023946,c,-2.085274900496326,0
1.6027050111724899,0.038018747015535724,-1.7021383108256534,a,3.269432292252725,1
0.5066873042271038,1.2362024834782115,0.258488139526861,a,-0.4767828920363241,0
0.06755055831065467,0.42498278997722555,-0.9069528059807551,b,-0.5072595648383192,0
-0.34618184215272274,0.3920676233884034,0.18703708280488074,c,-0.8165865881631057,0
-1.1090534117005277,0.40986691768255656,0.8398557752082007,c,-3.070757616915468,0
-0.06686155746989603,-1.45663774256872,-0.05761018045769089,a,1.9874740769829766,1
0.873658034470201,-0.16463575180371992,0.7729869198484017,b,1.64962060630201,1
-0.39253724683749003,-0.2593164895494978,-1.5898394013841861,c,-0.4820430142739691,0
-0.2272425830005601,0.2075467211604842,1.1069891126654727,b,-0.6361946395032457,0
-0.22103435143897837,-1.3586941642962918,-0.6031292426481158,b,1.9587842658727768,1
0.10959436799816868,1.634114776892911,0.6224080697923652,c,-2.3978153138922553,0
-1.593010878745609,0.10438866415652721,0.18244809597646958,a,-3.3412786353262347,0
-0.235398351965091,-1.211317540650674,-2.585562179123786,a,1.2563770070870943,1
-0.8543955181540714,-1.7088869635788377,-0.7560641214702215,c,0.6698894238638902,1
0.8845850325626053,-0.28128729372066874,0.22050836793540218,a,1.8937561423193814,1
-0.7705986765648598,-0.08967541292646578,1.5539760815691257,c,-1.3915189424145702,0
0.5770467473006955,-0.7182920859743898,0.2872682859036707,a,1.7985153734541859,1
1.5244374527267601,0.09211382792392302,0.25769587977073977,c,2.9383399512737607,1
-0.3135962612816255,-0.6411757672395606,-1.412684089629386,c,0.3398091121680284,1
-0.6015762521234661,0.5516582517062987,1.4311466965234902,c,-2.195077456537351,0
0.1914322591260928,-0.7245418183888837,1.8070769951881158,a,1.2169513533580203,1
-0.0020290276090286124,-0.03850022510492524,0.02857504312397509,b,-0.2923845379629324,0
-0.9936163473397114,0.9788391733621384,-0.2197570482201158,a,-2.9876593519781953,0
0.4609194157133795,2.5716688829102927,-1.6190497158096595,a,-3.271157508985887,0
2.015516053475408,-1.0076431926306066,0.8833210589564918,b,5.931922485784257,1
-0.25811199526572426,-0.46450777008709926,2.7022793256924214,a,0.3305788545660797,1
-0.2028761960646632,-0.8398356977999346,0.7171130747864916,b,0.7629959124993554,1
-1.0449320235690858,0.7843283217692749,1.2637035181531975,a,-3.555625740722501,0
0.3190884516865476,-1.1480993057175632,0.542087293708166,a,2.620949236164436,1
-1.2469762247076281,-0.4843570455930865,-0.9850158865687554,b,-1.335004081840107,0
